"fuel_economy_combined","eng_disp","num_cyl","transmission","num_gears","air_aspired_method","regen_brake","batt_capacity_ah","drive","fuel_type","cyl_deactivate","variable_valve"
0.172893581943747,0.571428571428571,0.384615384615385,"AS",0.777777777777778,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.294516034015465,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.231072911170304,0.357142857142857,0.230769230769231,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.258862520475606,0.357142857142857,0.230769230769231,"AS",0.777777777777778,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.231072911170304,0.357142857142857,0.230769230769231,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.666855264747204,0.142857142857143,0.0769230769230769,"AVS",0.555555555555556,"Naturally Aspirated","Electrical Regen Brake",0.357142857142857,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.601986001360449,0.142857142857143,0.0769230769230769,"AVS",0.555555555555556,"Naturally Aspirated","Electrical Regen Brake",0.357142857142857,"All Wheel Drive","Gasoline (Regular Unleaded Recommended)","N","Y"
0.426013396820957,0.142857142857143,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.39365929015073,0.142857142857143,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"4-Wheel Drive","Gasoline (Regular Unleaded Recommended)","N","Y"
0.515847536464061,0.0714285714285714,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.497693381902637,0.0714285714285714,0.0769230769230769,"M",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.415019612081296,0.214285714285714,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","Y","Y"
0.403176076439438,0.214285714285714,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.375848426477475,0.214285714285714,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"4-Wheel Drive","Gasoline (Regular Unleaded Recommended)","Y","Y"
0.239996355183163,0.285714285714286,0.230769230769231,"A",0.888888888888889,"Turbocharged","Not applicable",0,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.220015554043945,0.428571428571429,0.384615384615385,"A",0.888888888888889,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.220015554043945,0.428571428571429,0.384615384615385,"A",0.888888888888889,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.319637722159003,0.142857142857143,0.0769230769230769,"AM",0.666666666666667,"Turbocharged","Not applicable",0,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.272695871821116,0.285714285714286,0.230769230769231,"A",0.888888888888889,"Other","Electrical Regen Brake",1,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.219610809848634,0.285714285714286,0.230769230769231,"A",0.888888888888889,"Other","Electrical Regen Brake",1,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.139592246711718,0.428571428571429,0.384615384615385,"A",0.888888888888889,"Turbocharged","Not applicable",0,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","Y","Y"
0.138460658228492,0.428571428571429,0.384615384615385,"A",0.888888888888889,"Turbocharged","Not applicable",0,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","Y","Y"
0.205213783341068,0.428571428571429,0.384615384615385,"A",0.888888888888889,"Turbocharged","Not applicable",0,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","Y","Y"
0.116547256533652,0.714285714285714,0.692307692307692,"A",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.343581202069069,0.142857142857143,0.0769230769230769,"A",0.888888888888889,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.326789615662541,0.142857142857143,0.0769230769230769,"A",0.888888888888889,"Turbocharged","Not applicable",0,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.383178322663768,0.142857142857143,0.0769230769230769,"AM",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Premium Unleaded Required)","N","Y"
0.346433483152258,0.142857142857143,0.0769230769230769,"AM",0.666666666666667,"Turbocharged","Not applicable",0,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.346433483152258,0.142857142857143,0.0769230769230769,"AM",0.666666666666667,"Turbocharged","Not applicable",0,"Part-time 4-Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.337056556114286,0.285714285714286,0.230769230769231,"A",0.888888888888889,"Turbocharged","Electrical Regen Brake",1,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.32153641744172,0.285714285714286,0.230769230769231,"A",0.888888888888889,"Turbocharged","Electrical Regen Brake",1,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.201672801401983,0.428571428571429,0.384615384615385,"A",0.888888888888889,"Turbocharged","Not applicable",0,"4-Wheel Drive","Gasoline (Premium Unleaded Required)","Y","Y"
0.592403523605487,0.0285714285714286,0,"AV",0,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.546847551297618,0.0285714285714286,0,"M",0.444444444444444,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.559604410228373,0.0285714285714286,0,"AV",0,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.517222819096297,0.0285714285714286,0,"M",0.444444444444444,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.495415371379288,0.0857142857142857,0.0769230769230769,"AV",0,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.411268841266108,0.0857142857142857,0.0769230769230769,"M",0.444444444444444,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.0699169108905856,0.8,0.692307692307692,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.210558101982823,0.142857142857143,0.0769230769230769,"AVS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.265310879566352,0.142857142857143,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.169892965291596,0.214285714285714,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.139808392826492,0.214285714285714,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.386106890610994,0.142857142857143,0.0769230769230769,"AVS",0.666666666666667,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.533427420465646,0.142857142857143,0.0769230769230769,"AVS",1,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.442343023884146,0.142857142857143,0.0769230769230769,"M",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.478403400698872,0.142857142857143,0.0769230769230769,"AVS",1,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.754801304505375,0.0714285714285714,0.0769230769230769,"AV",0,"Naturally Aspirated","Electrical Regen Brake",0.357142857142857,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.450467574904165,0.0714285714285714,0.0769230769230769,"A",0.333333333333333,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.517222819096297,0.0714285714285714,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.503181797954241,0.0714285714285714,0.0769230769230769,"M",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.384606582284919,0.142857142857143,0.0769230769230769,"AS",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.453059209201891,0.0571428571428571,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.459291422177863,0.0571428571428571,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.320205635480173,0.142857142857143,0.0769230769230769,"AMS",0.666666666666667,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.277290036299833,0.142857142857143,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.352089306488834,0.142857142857143,0.0769230769230769,"AMS",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.348645802209352,0.142857142857143,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.491937961826901,0.0571428571428571,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.487195461779222,0.0571428571428571,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.370082411003956,0.142857142857143,0.0769230769230769,"AMS",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.358883075547305,0.142857142857143,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.308448982100135,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged+Supercharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.368393504597343,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Premium Unleaded Required)","N","Y"
0.368887250134032,0.357142857142857,0.230769230769231,"AMS",0.666666666666667,"Naturally Aspirated","Electrical Regen Brake",0.25,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","Y","Y"
0.267101501791682,0.357142857142857,0.230769230769231,"AS",1,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)","Y","Y"
0.346738630608409,0.142857142857143,0.0769230769230769,"A",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.193128672629757,0.271428571428571,0.230769230769231,"A",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","Y","Y"
0.316827822666946,0.142857142857143,0.0769230769230769,"A",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.350192730285673,0.142857142857143,0.0769230769230769,"AMS",0.666666666666667,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.34803550729705,0.142857142857143,0.0769230769230769,"AMS",0.666666666666667,"Turbocharged","Not applicable",0.466666666666667,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.296997476176248,0.285714285714286,0.230769230769231,"AMS",0.666666666666667,"Turbocharged","Electrical Regen Brake",0.295238095238095,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.296997476176248,0.285714285714286,0.230769230769231,"AMS",0.666666666666667,"Turbocharged","Electrical Regen Brake",0.295238095238095,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.209125604202559,0.271428571428571,0.230769230769231,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.284878460192031,0.285714285714286,0.230769230769231,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.0249818288928021,0.828571428571429,0.384615384615385,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","Y","Y"
0.356206678067315,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.343237911180899,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.28019317529238,0.285714285714286,0.230769230769231,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.284776744373314,0.285714285714286,0.230769230769231,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.135284157973143,0.485714285714286,0.384615384615385,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.135284157973143,0.485714285714286,0.384615384615385,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.208504713892474,0.485714285714286,0.384615384615385,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.313854754049031,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.325401618552965,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)","N","Y"
0.300621102218041,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Recommended)","N","Y"
0.383171965425098,0.214285714285714,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Electrical Regen Brake",0.3,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.277790139075191,0.371428571428571,0.230769230769231,"AS",0.888888888888889,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","Y","Y"
0.26739605385005,0.371428571428571,0.230769230769231,"AS",0.888888888888889,"Naturally Aspirated","Not applicable",0,"All Wheel Drive","Gasoline (Regular Unleaded Recommended)","Y","Y"
0.321705943806248,0.142857142857143,0.0769230769230769,"AS",0.888888888888889,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Premium Unleaded Required)","N","Y"
0.29222318993522,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.241742476737804,0.371428571428571,0.230769230769231,"AS",0.888888888888889,"Naturally Aspirated","Not applicable",0,"All Wheel Drive","Gasoline (Regular Unleaded Recommended)","Y","Y"
0.308050595143493,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.252397208748408,0.371428571428571,0.230769230769231,"AS",0.777777777777778,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)","Y","Y"
0.17817009003969,0.371428571428571,0.230769230769231,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.277955427280606,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.210731866506464,0.371428571428571,0.230769230769231,"AS",0.777777777777778,"Naturally Aspirated","Not applicable",0,"All Wheel Drive","Gasoline (Regular Unleaded Recommended)","Y","Y"
0.122999853783511,0.742857142857143,0.384615384615385,"AS",0.777777777777778,"Supercharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","Y","Y"
0.454455682629693,0.0571428571428571,0.0769230769230769,"AS",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.517222819096297,0.0857142857142857,0.0769230769230769,"A",0.888888888888889,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Diesel, ultra low sulfur (15 ppm, maximum)","N","N"
0.432459636832146,0.0571428571428571,0.0769230769230769,"AS",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.443940809869825,0.0714285714285714,0.0769230769230769,"AV",0,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.758138854807026,0.114285714285714,0.0769230769230769,"AV",0,"Naturally Aspirated","Electrical Regen Brake",0.295238095238095,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.322117045240229,0.142857142857143,0.0769230769230769,"A",0.888888888888889,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Premium Unleaded Required)","N","Y"
0.258267059120201,0.371428571428571,0.230769230769231,"A",0.777777777777778,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)","N","Y"
0.179483919364785,0.671428571428571,0.384615384615385,"A",0.777777777777778,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Mid Grade Unleaded Recommended)","Y","Y"
0.15615709160569,0.671428571428571,0.384615384615385,"M",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.153527313875945,0.771428571428571,0.384615384615385,"A",0.777777777777778,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.133985162204945,0.771428571428571,0.384615384615385,"M",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","Y","Y"
0.229144548773795,0.371428571428571,0.230769230769231,"A",0.777777777777778,"Naturally Aspirated","Not applicable",0,"All Wheel Drive","Gasoline (Regular Unleaded Recommended)","N","Y"
0.11930629811635,0.742857142857143,0.384615384615385,"A",0.777777777777778,"Supercharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.105644592214926,0.742857142857143,0.384615384615385,"M",0.555555555555556,"Supercharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.262721364348182,0.142857142857143,0.0769230769230769,"AS",0.555555555555556,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Regular Unleaded Recommended)","N","Y"
0.199360885605728,0.242857142857143,0.230769230769231,"AS",0.555555555555556,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Regular Unleaded Recommended)","N","Y"
0.351002218676296,0.0714285714285714,0.0769230769230769,"AS",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.301407280733541,0.142857142857143,0.0769230769230769,"AS",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.297737034941503,0.214285714285714,0.0769230769230769,"A",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.665558388058563,0.142857142857143,0.0769230769230769,"AV",0,"Naturally Aspirated","Electrical Regen Brake",0.273809523809524,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.644367592492525,0.142857142857143,0.0769230769230769,"AV",0,"Naturally Aspirated","Electrical Regen Brake",0.273809523809524,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.325499096212569,0.142857142857143,0.0769230769230769,"A",1,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.53015556163025,0.0714285714285714,0.0769230769230769,"AV",0,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.479890994547608,0.0714285714285714,0.0769230769230769,"AVS",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.446398942155485,0.0714285714285714,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)","N","Y"
0.475640120957061,0.142857142857143,0.0769230769230769,"AV",0,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.453690694909759,0.142857142857143,0.0769230769230769,"AVS",0.666666666666667,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.399014204190268,0.142857142857143,0.0769230769230769,"M",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.87709974295565,0.0714285714285714,0.0769230769230769,"AV",0,"Naturally Aspirated","Electrical Regen Brake",0.30952380952381,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.792173391565639,0.0714285714285714,0.0769230769230769,"AV",0,"Naturally Aspirated","Electrical Regen Brake",0.30952380952381,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.513404237735297,0.0571428571428571,0.0769230769230769,"AM",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.394184821880768,0.0857142857142857,0.0769230769230769,"AM",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.30545684176621,0.0857142857142857,0.0769230769230769,"M",0.555555555555556,"Turbocharged","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.445119018103297,0.142857142857143,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.399346899680655,0.142857142857143,0.0769230769230769,"M",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.466318289987561,0.142857142857143,0.0769230769230769,"AS",0.555555555555556,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.644367592492525,0.142857142857143,0.0769230769230769,"AM",0.555555555555556,"Naturally Aspirated","Electrical Regen Brake",0.357142857142857,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.665558388058563,0.142857142857143,0.0769230769230769,"AM",0.555555555555556,"Naturally Aspirated","Electrical Regen Brake",0.357142857142857,"2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)","N","Y"
0.305314863435918,0.142857142857143,0.0769230769230769,"AS",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.264009764718597,0.285714285714286,0.230769230769231,"AS",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.29165527661405,0.142857142857143,0.0769230769230769,"AS",0.666666666666667,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.238565976482455,0.285714285714286,0.230769230769231,"AS",0.666666666666667,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.2406341981297,0.285714285714286,0.230769230769231,"AS",0.666666666666667,"Turbocharged","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.242403629559465,0.285714285714286,0.230769230769231,"AS",0.666666666666667,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.227398427219153,0.385714285714286,0.230769230769231,"AS",0.666666666666667,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.17762124843453,0.657142857142857,0.384615384615385,"AS",0.666666666666667,"Naturally Aspirated","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)","N","Y"
0.201744850106908,0.385714285714286,0.230769230769231,"AS",0.666666666666667,"Naturally Aspirated","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.159679001828766,0.657142857142857,0.384615384615385,"AS",0.666666666666667,"Naturally Aspirated","Not applicable",0,"All Wheel Drive","Gasoline (Premium Unleaded Required)","N","Y"
0.519458448028514,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Diesel, ultra low sulfur (15 ppm, maximum)","N","Y"
0.377441974304041,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.270943393027804,0.285714285714286,0.230769230769231,"AS",0.777777777777778,"Supercharged","Not applicable",0,"2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)","N","Y"
0.496263003201929,0.142857142857143,0.0769230769230769,"AS",0.777777777777778,"Turbocharged","Not applicable",0,"All Wheel Drive","Diesel, ultra low sulfur (15 ppm, maximum)","N","Y"
